cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,Nivel
"201561","20083400","200834","0",2.000000000000000,Avda. Curapaligüe 1155,Avda. Curapaligüe 1155,Inst. Medalla Milagrosa,I Medalla Milagrosa,4921-4843,info@institutomedalla.edu.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,PARQUE CHACABUCO,06 - HOSP PIÑERO,"1",101492.794143999999505,99271.079770700001973,Inicial Común - Primario Común - Secundario Común
"201563","20132300","201323","0",2.000000000000000,Avda. Francisco Bilbao 3476,Avda. Francisco Bilbao 3476,Inst. Luján Porteño,I Luján Porteño,4612-9541/3417,lujan_porteno@ciudad.com.ar/lujan_portenopri@yahoo.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,9.000000000000000,PARQUE AVELLANEDA,06 - HOSP PIÑERO,"1",99345.171508700004779,98644.520468300004723,Inicial Común - Primario Común - Secundario Común
"201572","20078100","200781","0",2.000000000000000,Pergamino 53,Pergamino 53,Inst. Ntra. Sra. de la Paz,I Ntra Sra de la Paz,4611-9468/63,direccionlapaz@hotmail.com,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,10.000000000000000,FLORESTA,06 - HOSP PIÑERO,"1",98931.843187399994349,99643.680775300003006,Inicial Común - Primario Común - Secundario Común
"201566","20119500","201195","0",2.000000000000000,José Martí 1562,José Martí 1562,Inst. Arzruni,I Arzruni,4612-1733,arzprimaria@yahoo.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100229.722599999993690,98085.341001099994173,Inicial Común - Primario Común - Secundario Común
"201574","20134100","201341","0",2.000000000000000,Varela 850,Varela 850,Escuela Integral Prof. Jam Weitzman,E Int Prof Jaim Weitzman,4611-4994/5003,secretariaprimaria@weitzman.org.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100352.993996000004699,98963.815257700014627,Inicial Común - Primario Común
"201557","20125200","201252","0",2.000000000000000,Avda. Directorio 2959,Avda. Directorio 2959,Inst. Colegio Granaderos de San Martín,I Coleg Granaderos,4612-1816,cdellibertador@fibertel.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",99472.816091100001358,99343.079814800003078,Inicial Común - Primario Común - Secundario Común
"201568","20061600","200616","0",2.000000000000000,Lautaro 122,Lautaro 122,Inst. Casa Verde,I Casa Verde,4631-6379/4944,greenhouse@speedy.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100534.373840000014752,100108.319778999997652,Inicial Común - Primario Común - Secundario Común
"201569","20188600","201886","0",2.000000000000000,Esteban Bonorino 275,Esteban Bonorino 275,Inst. El Galileo,I El Galileo,4613-9643,instelgalileo@gmail.com,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100289.550019999995129,99805.088759499994921,Inicial Común - Primario Común
"202694","20189500","201895","0",2.000000000000000,Varela 265,Varela 265,Colegio Limerick,Col Limerick,4612-3833,info@colegiolimerick.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",99908.828454400005285,99596.479787899996154,Inicial Común - Primario Común - Secundario Común
"201303","20188900","201889","0",2.000000000000000,Avda. Rivadavia 3196,Homero 598,Estudio de Enseñanza e Investigaciones Informáticas,Enseñanza Investig Informáticas,15-51109468,comunicate@mmdeguemes.com.ar,C1407,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",6.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",104687.119158000015887,102110.593445999998949,Superior No Universitario Común
"201573","20210100","202101","0",2.000000000000000,Cnel. Ramón L. Falcón 2670,Cnel. Ramón L. Falcón 2670,Inst. ESBA - Flores,I ESBA - Flores,4637-1400,esbaflores@esbaflores.edu.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom - SecAdu - SNUCom,"Nivel Inicial, Primario, Secundario y Superior No Universitario Común - Nivel Secundario de Jóvenes y Adultos",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",99710.125795500003733,99826.363045000005513,Inicial Común - Primario Común - Secundario Común - Superior No Universitario Común - Secundario Jóvenes y Adultos
"201552","20221700","202217","0",2.000000000000000,Avda. Asamblea 1840,Avda. Asamblea 1840,Inst. Argentino Coreano,I Arg Coreano,4634-1558,institutocoreano@gmail.com,C1426,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",101188.349610999997822,98941.687451999998302,Inicial Común - Primario Común
"201594","20100400","201004","0",2.000000000000000,Gral. José Gervasio de Artigas 1276,Gral. José Gervasio de Artigas 1276,Inst. Sagrada Familia,I Sagrada Familia,4581-2774,sagradafamilia@fibertel.com,C1416,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99274.188223100005416,101513.478535999995074,Inicial Común - Primario Común - Secundario Común
"201593","20098300","200983","0",2.000000000000000,Gral. César Díaz 2052,Gral. César Díaz 2052,Inst. Cabrini,I Cabrini,4581-0272,adm.a290@mcabrini.org.ar,C1416,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,11.000000000000000,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,"1",99455.485965900006704,102288.404808999999659,Inicial Común - Primario Común - Secundario Común
"201579","20147300","201473","0",2.000000000000000,Alejandro Magariños Cervantes 3167,Alejandro Magariños Cervantes 3167,Inst. Carlos Steeb,I Carlos Steeb,4582-0018,secretariamedia@carlossteeb.edu.ar,C1416,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,11.000000000000000,VILLA SANTA RITA,01 - HOSP ALVAREZ,"1",98118.765125000005355,101621.626701999994111,Inicial Común - Primario Común - Secundario Común
"201589","20147600","201476","0",2.000000000000000,Felipe Vallese 2549,Felipe Vallese 2549,Inst. Mons. Aneiros de San José,I Mons Aneiros de San José,4611-5764/4637-5299,"mgonzalez@redfasta.edu.ar ""o"" mfaillace@redfasta.edu.ar",C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,7.000000000000000,FLORES,01 - HOSP ALVAREZ,"1",99491.166567299995222,100899.372428000002401,Inicial Común - Primario Común - Secundario Común
"201599","20147400","201474","0",2.000000000000000,Paula Albarracín de Sarmiento 3436,Paula Albarracín de Sarmiento 3436,Inst. Sta. Rita,I Sta Rita,4566-9005,secretarianivelmedio@institutosantarita.edu.ar,C1407,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,11.000000000000000,VILLA SANTA RITA,01 - HOSP ALVAREZ,"1",97724.767018600003212,101584.855861999996705,Inicial Común - Primario Común - Secundario Común
"201586","20030300","200303","0",2.000000000000000,Bolivia 667,Bolivia 667,Inst. San Roberto,I San Roberto,4612-0084,colsanroberto@yahoo.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,7.000000000000000,FLORES,01 - HOSP ALVAREZ,"1",99494.872623200004455,100714.046000000002095,Inicial Común - Primario Común
"200465","20104100","201041","0",1.000000000000000,El Salvador 5528,El Salvador 5528,Colegio N° 04 Nicolás Avellaneda,Col 04,4771-3734/4022,dem_col4_de9@bue.edu.ar,C1414,http://www.buenosaires.gob.ar/educacion/estudiantes/secundario/contacto?menu_id=18231,SecCom,Nivel Secundario Común,COL,Colegio,Dirección de Educación Media,"1",9.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",102552.401463000001968,105074.244202999994741,Secundario Común
"201583","20017800","200178","0",2.000000000000000,Bahía Blanca 363,Bahía Blanca 363,Inst. La Candelaria,I La Candelaria,4672-7090,nivelmedio.candelaria@gmail.com,C1407,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98236.104261100001168,99998.424970099993516,Inicial Común - Primario Común - Secundario Común
"201581","20095900","200959","0",2.000000000000000,Avda. Nazca 537,Avda. Nazca 537,Inst. Schonthal,I Schonthal,4637-1414,correo@schonthal.esc.edu.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,7.000000000000000,FLORES,01 - HOSP ALVAREZ,"1",99190.850207700015744,100418.510057000006782,Inicial Común - Primario Común - Secundario Común
"201602","20015700","200157","0",2.000000000000000,Terrero 70,Terrero 70,Colegio Numen,Col Numen,4632-0545,mail@colegionumen.com.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",100611.787402000001748,100479.997759999998379,Inicial Común - Primario Común
"201580","20077900","200779","0",2.000000000000000,Cuenca 862,Cuenca 862,Inst. Dr. Emilio F. Cardenas,I Dr Emilio F Cárdenas,4611-3737,institutocardenas@hotmail.com,C1407,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecCom - SecAdu,Nivel Secundario Común y Secundario de Jóvenes y Adultos,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98616.265089500011527,100767.714424000005238,Secundario Común - Secundario de Jóvenes y Adultos
"201585","20096000","200960","0",2.000000000000000,Bogotá 3449,Bogotá 3449,Inst. Argentino Arabe Islámico,I Arg Arabe Islámico,4611-2087,iaainivelprimario@hotmail.com/iaainivelmedio@yahoo.com.ar,C1407,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,10.000000000000000,FLORESTA,01 - HOSP ALVAREZ,"1",98622.114732899994124,100067.408844999998109,Inicial Común - Primario Común - Secundario Común
"201597","20096200","200962","0",2.000000000000000,Helguera 465,Helguera 465,Inst. Puertas de Sión,I Puertas de Sión,4637-5897 AL 99,escuela@shaaresion.org.ar,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,7.000000000000000,FLORES,01 - HOSP ALVAREZ,"1",98913.030796899998677,100362.702183000001241,Inicial Común - Primario Común
"201564","20024000","200240","0",2.000000000000000,Cnel. Ramón L. Falcón 4080,Cnel. Ramón L. Falcón 4080,Escuela de Enfermería del Htal. Israelita,E de Enfermería Htal Israelita,"1",escenf12@yahoo.com.ar,C1407,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SNUCom - OSECom,Nivel Superior No Universitario Común y Otros Servicios Educativos de la modalidad Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",11.000000000000000,10.000000000000000,VELEZ SARSFIELD,06 - HOSP PIÑERO,"1",98047.072188399994047,99320.432896199999959,Superior No Universitario Común - Otros Servicios Educativos de la modalidad Común
"201595","20040300","200403","0",2.000000000000000,Granaderos 168,Granaderos 168,Escuela Para El Hombre Nuevo,Esc Para El Hombre Nuevo,"46314594",secretariapedagogicahn@gmail.com,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,7.000000000000000,FLORES,01 - HOSP ALVAREZ,"1",100256.823539999997593,100439.659039999998640,Inicial Común - Primario Común
"201596","20019400","200194","0",2.000000000000000,Helguera 40,Helguera 40/42,Inst. Eyelén,I Eyelén,4611-8163/8329,eyelencollege@gmail.com,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",99080.637960399995791,99864.377212099978351,Inicial Común - Primario Común
"201592","20188100","201881","0",2.000000000000000,Gral. José Gervasio de Artigas 80,Gral. José Gervasio de Artigas 80,Abrahan Lincoln Flores,A Lincoln Flores,4637-3515,lincolnflores00@hotmail.com,C1406,http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/index.php?menu_id=19676,SecCom - SecAdu - SNUCom,Nivel Secundario y Superior No Universitario Común - Nivel Secundario de Jóvenes y Adultos,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,"1",12.000000000000000,7.000000000000000,FLORES,06 - HOSP PIÑERO,"1",99827.249732800002676,100143.641885000004550,Secundario Común - Superior No Universitario Común - Secundario de Jóvenes y Adultos
